day,timestamp,shopper_id,action,row,col,details
Friday,14:39,84,BROWSING,d,4,Pants
Friday,14:39,85,BROWSING,d,3,Stockings
Friday,14:39,86,MOVING,d,6,
Friday,14:39,87,MOVING,h,6,
Friday,14:40,22,BROWSING,c,13,Hats & Handbags
Friday,14:40,26,MOVING,g,9,
Friday,14:40,27,BROWSING,c,10,Tops
Friday,14:40,40,MOVING,b,12,
Friday,14:40,46,MOVING,h,9,
Friday,14:40,48,MOVING,e,10,
Friday,14:40,50,BROWSING,h,3,Jeans
Friday,14:40,57,MOVING,h,10,
Friday,14:40,59,BROWSING,e,6,Pants
Friday,14:40,60,BROWSING,b,3,Underwear
Friday,14:40,67,MOVING,h,8,
Friday,14:40,69,PAUSED,h,10,
Friday,14:40,71,PAUSED,d,3,
Friday,14:40,72,MOVING,b,4,
Friday,14:40,78,PAUSED,b,7,
Friday,14:40,79,BROWSING,h,13,Skirts & Dresses
Friday,14:40,80,BROWSING,d,13,Hats & Handbags
Friday,14:40,81,PAUSED,h,7,
Friday,14:40,82,BROWSING,b,3,Underwear
Friday,14:40,83,MOVING,b,10,
Friday,14:40,84,BROWSING,d,4,Pants
Friday,14:40,85,BROWSING,d,3,Stockings
Friday,14:40,86,MOVING,c,6,
Friday,14:40,87,MOVING,h,4,
Friday,14:41,22,BROWSING,c,13,Hats & Handbags
Friday,14:41,26,MOVING,h,9,
Friday,14:41,27,BROWSING,c,10,Tops
Friday,14:41,40,MOVING,b,11,
Friday,14:41,46,EXITED,h,8,
Friday,14:41,48,MOVING,e,11,
Friday,14:41,50,BROWSING,h,3,Jeans
Friday,14:41,57,MOVING,h,9,
Friday,14:41,59,BROWSING,e,6,Pants
Friday,14:41,60,BROWSING,b,3,Underwear
Friday,14:41,67,PAUSED,h,8,
Friday,14:41,69,MOVING,h,9,
Friday,14:41,71,PAUSED,d,3,
Friday,14:41,72,MOVING,b,6,
Friday,14:41,78,MOVING,b,8,
Friday,14:41,79,BROWSING,h,13,Skirts & Dresses
Friday,14:41,80,BROWSING,d,13,Hats & Handbags
Friday,14:41,81,MOVING,h,8,
Friday,14:41,82,BROWSING,b,3,Underwear
Friday,14:41,83,MOVING,b,11,
Friday,14:41,84,BROWSING,d,4,Pants
Friday,14:41,86,MOVING,b,6,
Friday,14:41,87,PAUSED,h,4,
Friday,14:42,22,BROWSING,c,13,Hats & Handbags
Friday,14:42,26,EXITED,h,8,
Friday,14:42,27,BROWSING,c,10,Tops
Friday,14:42,40,MOVING,b,10,
Friday,14:42,48,MOVING,e,12,
Friday,14:42,50,BROWSING,h,3,Jeans
Friday,14:42,57,EXITED,h,8,
Friday,14:42,59,BROWSING,e,6,Pants
Friday,14:42,60,BROWSING,b,3,Underwear
Friday,14:42,67,PAUSED,h,8,
Friday,14:42,69,EXITED,h,8,
Friday,14:42,71,MOVING,b,3,
Friday,14:42,72,JOINED_QUEUE,b,8,position #1
Friday,14:42,75,LEFT_FITTING,a,13,
Friday,14:42,78,MOVING,b,9,
Friday,14:42,79,BROWSING,h,13,Skirts & Dresses
Friday,14:42,80,BROWSING,d,13,Hats & Handbags
Friday,14:42,81,MOVING,h,9,
Friday,14:42,82,BROWSING,b,3,Underwear
Friday,14:42,83,MOVING,b,12,
Friday,14:42,85,MOVING,b,3,
Friday,14:42,86,MOVING,b,5,
Friday,14:42,87,PAUSED,h,4,
Friday,14:43,72,REACHED_COUNTER,b,7,
Friday,14:43,22,BROWSING,c,13,Hats & Handbags
Friday,14:43,27,BROWSING,c,10,Tops
Friday,14:43,40,MOVING,b,9,
Friday,14:43,48,MOVING,e,13,
Friday,14:43,50,BROWSING,h,3,Jeans
Friday,14:43,59,BROWSING,e,6,Pants
Friday,14:43,60,BROWSING,b,3,Underwear
Friday,14:43,67,PAUSED,h,8,
Friday,14:43,71,PAUSED,b,3,
Friday,14:43,72,AT_CHECKOUT,b,7,
Friday,14:43,75,MOVING,b,12,
Friday,14:43,78,MOVING,c,9,
Friday,14:43,79,BROWSING,h,13,Skirts & Dresses
Friday,14:43,80,BROWSING,d,13,Hats & Handbags
Friday,14:43,81,MOVING,h,10,
Friday,14:43,82,BROWSING,b,3,Underwear
Friday,14:43,83,MOVING,b,13,
Friday,14:43,84,MOVING,f,4,
Friday,14:43,85,MOVING,b,5,
Friday,14:43,86,MOVING,b,4,
Friday,14:43,87,PAUSED,h,4,
Friday,14:44,88,ENTERED,h,8,gender~male age~adult
Friday,14:44,22,BROWSING,c,13,Hats & Handbags
Friday,14:44,27,BROWSING,c,10,Tops
Friday,14:44,40,JOINED_QUEUE,b,8,position #2
Friday,14:44,48,ARRIVED_SECTION,d,13,Hats & Handbags
Friday,14:44,50,BROWSING,h,3,Jeans
Friday,14:44,59,BROWSING,e,6,Pants
Friday,14:44,60,BROWSING,b,3,Underwear
Friday,14:44,67,PAUSED,h,8,
Friday,14:44,71,PAUSED,b,3,
Friday,14:44,72,AT_CHECKOUT,b,7,
Friday,14:44,75,MOVING,b,10,
Friday,14:44,78,MOVING,d,9,
Friday,14:44,80,BROWSING,d,13,Hats & Handbags
Friday,14:44,81,MOVING,h,11,
Friday,14:44,82,BROWSING,b,3,Underwear
Friday,14:44,83,ARRIVED_SECTION,c,13,Hats & Handbags
Friday,14:44,84,MOVING,h,4,
Friday,14:44,85,MOVING,b,7,
Friday,14:44,86,ARRIVED_SECTION,b,3,Underwear
Friday,14:44,87,PAUSED,h,4,
Friday,14:44,88,MOVING,h,10,
Friday,14:45,89,ENTERED,h,8,gender~female age~young
Friday,14:45,22,BROWSING,c,13,Hats & Handbags
Friday,14:45,27,BROWSING,c,10,Tops
Friday,14:45,40,IN_QUEUE,b,8,position #2
Friday,14:45,48,BROWSING,d,13,Hats & Handbags
Friday,14:45,50,BROWSING,h,3,Jeans
Friday,14:45,59,BROWSING,e,6,Pants
Friday,14:45,60,BROWSING,b,3,Underwear
Friday,14:45,67,MOVING,h,9,
Friday,14:45,71,PAUSED,b,3,
Friday,14:45,72,AT_CHECKOUT,b,7,
Friday,14:45,75,JOINED_QUEUE,b,8,position #3
Friday,14:45,78,MOVING,e,9,
Friday,14:45,79,MOVING,h,11,
Friday,14:45,80,BROWSING,d,13,Hats & Handbags
Friday,14:45,81,MOVING,h,12,
Friday,14:45,82,BROWSING,b,3,Underwear
Friday,14:45,83,BROWSING,c,13,Hats & Handbags
Friday,14:45,84,MOVING,h,6,
Friday,14:45,85,MOVING,b,9,
Friday,14:45,86,BROWSING,b,3,Underwear
Friday,14:45,87,ARRIVED_SECTION,h,3,Jeans
Friday,14:45,88,MOVING,h,12,
Friday,14:45,89,ARRIVED_SECTION,g,10,Tops
Friday,14:46,90,ENTERED,h,8,gender~male age~young
Friday,14:46,22,BROWSING,c,13,Hats & Handbags
Friday,14:46,27,BROWSING,c,10,Tops
Friday,14:46,40,IN_QUEUE,b,8,position #2
Friday,14:46,48,BROWSING,d,13,Hats & Handbags
Friday,14:46,50,BROWSING,h,3,Jeans
Friday,14:46,59,BROWSING,e,6,Pants
Friday,14:46,67,MOVING,h,10,
Friday,14:46,71,PAUSED,b,3,
Friday,14:46,72,AT_CHECKOUT,b,7,
Friday,14:46,75,IN_QUEUE,b,8,position #3
Friday,14:46,78,MOVING,f,9,
Friday,14:46,79,MOVING,h,9,
Friday,14:46,80,BROWSING,d,13,Hats & Handbags
Friday,14:46,81,ARRIVED_SECTION,h,13,Skirts & Dresses
Friday,14:46,82,BROWSING,b,3,Underwear
Friday,14:46,83,BROWSING,c,13,Hats & Handbags
Friday,14:46,84,MOVING,h,8,
Friday,14:46,85,PAUSED,b,9,
Friday,14:46,86,BROWSING,b,3,Underwear
Friday,14:46,87,BROWSING,h,3,Jeans
Friday,14:46,88,PAUSED,h,12,
Friday,14:46,89,BROWSING,g,10,Tops
Friday,14:46,90,ARRIVED_SECTION,g,10,Tops
Friday,14:47,22,BROWSING,c,13,Hats & Handbags
Friday,14:47,40,IN_QUEUE,b,8,position #2
Friday,14:47,48,BROWSING,d,13,Hats & Handbags
Friday,14:47,50,BROWSING,h,3,Jeans
Friday,14:47,59,BROWSING,e,6,Pants
Friday,14:47,60,MOVING,b,4,
Friday,14:47,67,MOVING,h,11,
Friday,14:47,71,MOVING,a,4,
Friday,14:47,72,AT_CHECKOUT,b,7,
Friday,14:47,75,IN_QUEUE,b,8,position #3
Friday,14:47,78,MOVING,g,9,
Friday,14:47,79,EXITED,h,8,
Friday,14:47,80,BROWSING,d,13,Hats & Handbags
Friday,14:47,81,BROWSING,h,13,Skirts & Dresses
Friday,14:47,83,BROWSING,c,13,Hats & Handbags
Friday,14:47,84,MOVING,h,10,
Friday,14:47,85,PAUSED,b,9,
Friday,14:47,86,BROWSING,b,3,Underwear
Friday,14:47,87,BROWSING,h,3,Jeans
Friday,14:47,88,PAUSED,h,12,
Friday,14:47,89,BROWSING,g,10,Tops
Friday,14:47,90,BROWSING,g,10,Tops
Friday,14:48,22,BROWSING,c,13,Hats & Handbags
Friday,14:48,27,PAUSED,c,10,
Friday,14:48,40,IN_QUEUE,b,8,position #2
Friday,14:48,48,BROWSING,d,13,Hats & Handbags
Friday,14:48,50,BROWSING,h,3,Jeans
Friday,14:48,59,BROWSING,e,6,Pants
Friday,14:48,60,MOVING,b,5,
Friday,14:48,67,MOVING,h,12,
Friday,14:48,71,PAUSED,a,4,
Friday,14:48,72,AT_CHECKOUT,b,7,
Friday,14:48,75,IN_QUEUE,b,8,position #3
Friday,14:48,76,LEFT_FITTING,a,14,
Friday,14:48,78,MOVING,h,9,
Friday,14:48,80,BROWSING,d,13,Hats & Handbags
Friday,14:48,81,BROWSING,h,13,Skirts & Dresses
Friday,14:48,82,MOVING,c,3,
Friday,14:48,83,BROWSING,c,13,Hats & Handbags
Friday,14:48,84,MOVING,h,12,
Friday,14:48,85,PAUSED,b,9,
Friday,14:48,86,BROWSING,b,3,Underwear
Friday,14:48,87,BROWSING,h,3,Jeans
Friday,14:48,88,PAUSED,h,12,
Friday,14:48,89,BROWSING,g,10,Tops
Friday,14:48,90,BROWSING,g,10,Tops
Friday,14:49,22,BROWSING,c,13,Hats & Handbags
Friday,14:49,27,PAUSED,c,10,
Friday,14:49,40,IN_QUEUE,b,8,position #2
Friday,14:49,48,BROWSING,d,13,Hats & Handbags
Friday,14:49,59,BROWSING,e,6,Pants
Friday,14:49,60,MOVING,b,6,
Friday,14:49,67,PAUSED,h,12,
Friday,14:49,71,PAUSED,a,4,
Friday,14:49,72,AT_CHECKOUT,b,7,
Friday,14:49,75,IN_QUEUE,b,8,position #3
Friday,14:49,76,MOVING,b,12,
Friday,14:49,78,EXITED,h,8,
Friday,14:49,80,BROWSING,d,13,Hats & Handbags
Friday,14:49,81,BROWSING,h,13,Skirts & Dresses
Friday,14:49,82,MOVING,d,3,
Friday,14:49,84,ARRIVED_SECTION,h,13,Skirts & Dresses
Friday,14:49,85,PAUSED,b,9,
Friday,14:49,86,BROWSING,b,3,Underwear
Friday,14:49,87,BROWSING,h,3,Jeans
Friday,14:49,88,PAUSED,h,12,
Friday,14:49,89,BROWSING,g,10,Tops
Friday,14:49,90,BROWSING,g,10,Tops
Friday,14:50,22,BROWSING,c,13,Hats & Handbags
Friday,14:50,27,MOVING,b,10,
Friday,14:50,40,IN_QUEUE,b,8,position #2
Friday,14:50,48,BROWSING,d,13,Hats & Handbags
Friday,14:50,50,MOVING,g,3,
Friday,14:50,59,BROWSING,e,6,Pants
Friday,14:50,60,MOVING,b,7,
Friday,14:50,67,PAUSED,h,12,
Friday,14:50,71,PAUSED,a,4,
Friday,14:50,72,AT_CHECKOUT,b,7,
Friday,14:50,75,IN_QUEUE,b,8,position #3
Friday,14:50,76,MOVING,b,9,
Friday,14:50,80,BROWSING,d,13,Hats & Handbags
Friday,14:50,81,BROWSING,h,13,Skirts & Dresses
Friday,14:50,82,MOVING,e,3,
Friday,14:50,83,MOVING,b,13,
Friday,14:50,84,BROWSING,h,13,Skirts & Dresses
Friday,14:50,85,ARRIVED_SECTION,c,10,Tops
Friday,14:50,86,BROWSING,b,3,Underwear
Friday,14:50,87,BROWSING,h,3,Jeans
Friday,14:50,88,ARRIVED_SECTION,h,13,Skirts & Dresses
Friday,14:50,89,BROWSING,g,10,Tops
Friday,14:51,22,BROWSING,c,13,Hats & Handbags
Friday,14:51,27,MOVING,b,9,
Friday,14:51,40,ABANDONED_QUEUE,b,8,position #2
Friday,14:51,48,BROWSING,d,13,Hats & Handbags
Friday,14:51,50,MOVING,g,4,
Friday,14:51,59,BROWSING,e,6,Pants
Friday,14:51,60,JOINED_QUEUE,b,8,position #3
Friday,14:51,67,ARRIVED_SECTION,h,13,Skirts & Dresses
Friday,14:51,71,PAUSED,a,4,
Friday,14:51,72,AT_CHECKOUT,b,7,
Friday,14:51,75,IN_QUEUE,b,8,position #2
Friday,14:51,76,JOINED_QUEUE,b,8,position #4
Friday,14:51,80,BROWSING,d,13,Hats & Handbags
Friday,14:51,81,BROWSING,h,13,Skirts & Dresses
Friday,14:51,82,MOVING,f,3,
Friday,14:51,83,MOVING,b,12,
Friday,14:51,84,BROWSING,h,13,Skirts & Dresses
Friday,14:51,85,BROWSING,c,10,Tops
Friday,14:51,86,BROWSING,b,3,Underwear
Friday,14:51,87,BROWSING,h,3,Jeans
Friday,14:51,88,BROWSING,h,13,Skirts & Dresses
Friday,14:51,89,BROWSING,g,10,Tops
Friday,14:51,90,MOVING,h,12,
Friday,14:52,22,BROWSING,c,13,Hats & Handbags
Friday,14:52,27,JOINED_QUEUE,b,8,position #5
Friday,14:52,40,MOVING,b,9,
Friday,14:52,50,MOVING,g,5,
Friday,14:52,59,BROWSING,e,6,Pants
Friday,14:52,60,IN_QUEUE,b,8,position #3
Friday,14:52,67,BROWSING,h,13,Skirts & Dresses
Friday,14:52,71,MOVING,a,6,
Friday,14:52,72,AT_CHECKOUT,b,7,
Friday,14:52,75,IN_QUEUE,b,8,position #2
Friday,14:52,76,IN_QUEUE,b,8,position #4
Friday,14:52,80,BROWSING,d,13,Hats & Handbags
Friday,14:52,81,BROWSING,h,13,Skirts & Dresses
Friday,14:52,82,MOVING,g,3,
Friday,14:52,83,MOVING,b,11,
Friday,14:52,84,BROWSING,h,13,Skirts & Dresses
Friday,14:52,85,BROWSING,c,10,Tops
Friday,14:52,86,BROWSING,b,3,Underwear
Friday,14:52,87,BROWSING,h,3,Jeans
Friday,14:52,88,BROWSING,h,13,Skirts & Dresses
Friday,14:52,89,BROWSING,g,10,Tops
Friday,14:52,90,ARRIVED_SECTION,h,13,Skirts & Dresses
Friday,14:53,27,IN_QUEUE,b,8,position #5
Friday,14:53,40,MOVING,c,9,
Friday,14:53,48,MOVING,c,13,
Friday,14:53,50,MOVING,g,6,
Friday,14:53,59,BROWSING,e,6,Pants
Friday,14:53,60,IN_QUEUE,b,8,position #3
Friday,14:53,67,BROWSING,h,13,Skirts & Dresses
Friday,14:53,71,MOVING,a,8,
Friday,14:53,72,AT_CHECKOUT,b,7,
Friday,14:53,75,IN_QUEUE,b,8,position #2
Friday,14:53,76,IN_QUEUE,b,8,position #4
Friday,14:53,80,BROWSING,d,13,Hats & Handbags
Friday,14:53,81,BROWSING,h,13,Skirts & Dresses
Friday,14:53,82,MOVING,h,3,
Friday,14:53,83,MOVING,b,10,
Friday,14:53,84,BROWSING,h,13,Skirts & Dresses
Friday,14:53,85,BROWSING,c,10,Tops
Friday,14:53,86,BROWSING,b,3,Underwear
Friday,14:53,87,BROWSING,h,3,Jeans
Friday,14:53,88,BROWSING,h,13,Skirts & Dresses
Friday,14:53,89,BROWSING,g,10,Tops
Friday,14:53,90,BROWSING,h,13,Skirts & Dresses
Friday,14:54,22,MOVING,b,13,
Friday,14:54,27,IN_QUEUE,b,8,position #5
Friday,14:54,40,MOVING,d,9,
Friday,14:54,48,MOVING,b,13,
Friday,14:54,50,MOVING,f,6,
Friday,14:54,59,BROWSING,e,6,Pants
Friday,14:54,60,IN_QUEUE,b,8,position #3
Friday,14:54,67,BROWSING,h,13,Skirts & Dresses
Friday,14:54,71,MOVING,a,10,
Friday,14:54,72,CHECKOUT_COMPLETED,b,7,
Friday,14:54,75,IN_QUEUE,b,8,position #1
Friday,14:54,76,IN_QUEUE,b,8,position #3
Friday,14:54,80,BROWSING,d,13,Hats & Handbags
Friday,14:54,81,BROWSING,h,13,Skirts & Dresses
Friday,14:54,82,MOVING,h,4,
Friday,14:54,83,MOVING,b,9,
Friday,14:54,84,BROWSING,h,13,Skirts & Dresses
Friday,14:54,85,BROWSING,c,10,Tops
Friday,14:54,87,BROWSING,h,3,Jeans
Friday,14:54,88,BROWSING,h,13,Skirts & Dresses
Friday,14:54,89,BROWSING,g,10,Tops
Friday,14:54,90,BROWSING,h,13,Skirts & Dresses
Friday,14:55,91,ENTERED,h,8,gender~female age~adult
Friday,14:55,75,REACHED_COUNTER,b,7,
Friday,14:55,22,ARRIVED_FITTING_AREA,a,13,
Friday,14:55,27,IN_QUEUE,b,8,position #4
Friday,14:55,40,MOVING,e,9,
Friday,14:55,48,ARRIVED_FITTING_AREA,a,13,
Friday,14:55,50,MOVING,e,6,
Friday,14:55,60,IN_QUEUE,b,8,position #2
Friday,14:55,67,BROWSING,h,13,Skirts & Dresses
Friday,14:55,71,ARRIVED_FITTING_AREA,a,12,
Friday,14:55,72,MOVING,b,9,
Friday,14:55,75,AT_CHECKOUT,b,7,
Friday,14:55,76,IN_QUEUE,b,8,position #3
Friday,14:55,80,BROWSING,d,13,Hats & Handbags
Friday,14:55,82,MOVING,h,5,
Friday,14:55,83,JOINED_QUEUE,b,8,position #5
Friday,14:55,84,BROWSING,h,13,Skirts & Dresses
Friday,14:55,85,BROWSING,c,10,Tops
Friday,14:55,86,PAUSED,b,3,
Friday,14:55,87,BROWSING,h,3,Jeans
Friday,14:55,88,BROWSING,h,13,Skirts & Dresses
Friday,14:55,89,BROWSING,g,10,Tops
Friday,14:55,90,BROWSING,h,13,Skirts & Dresses
Friday,14:55,91,MOVING,h,9,
Friday,14:56,22,ENTERED_FITTING,a,13,waited 0 ticks
Friday,14:56,27,IN_QUEUE,b,8,position #4
Friday,14:56,40,MOVING,f,9,
Friday,14:56,48,ENTERED_FITTING,a,14,waited 0 ticks
Friday,14:56,50,MOVING,e,7,
Friday,14:56,59,MOVING,c,6,
Friday,14:56,60,IN_QUEUE,b,8,position #2
Friday,14:56,67,BROWSING,h,13,Skirts & Dresses
Friday,14:56,71,GAVE_UP_FITTING,a,12,waited 0 ticks
Friday,14:56,72,MOVING,d,9,
Friday,14:56,75,AT_CHECKOUT,b,7,
Friday,14:56,76,IN_QUEUE,b,8,position #3
Friday,14:56,80,BROWSING,d,13,Hats & Handbags
Friday,14:56,81,MOVING,g,13,
Friday,14:56,82,MOVING,h,6,
Friday,14:56,83,IN_QUEUE,b,8,position #5
Friday,14:56,85,BROWSING,c,10,Tops
Friday,14:56,86,PAUSED,b,3,
Friday,14:56,87,BROWSING,h,3,Jeans
Friday,14:56,88,BROWSING,h,13,Skirts & Dresses
Friday,14:56,89,BROWSING,g,10,Tops
Friday,14:56,90,BROWSING,h,13,Skirts & Dresses
Friday,14:56,91,MOVING,h,10,
Friday,14:57,92,ENTERED,h,8,gender~female age~adult
Friday,14:57,27,IN_QUEUE,b,8,position #4
Friday,14:57,40,MOVING,g,9,
Friday,14:57,50,PAUSED,e,7,
Friday,14:57,59,MOVING,a,6,
Friday,14:57,60,ABANDONED_QUEUE,b,8,position #2
Friday,14:57,67,BROWSING,h,13,Skirts & Dresses
Friday,14:57,71,MOVING,b,11,
Friday,14:57,72,MOVING,f,9,
Friday,14:57,75,AT_CHECKOUT,b,7,
Friday,14:57,76,IN_QUEUE,b,8,position #2
Friday,14:57,80,BROWSING,d,13,Hats & Handbags
Friday,14:57,81,MOVING,f,13,
Friday,14:57,82,MOVING,h,7,
Friday,14:57,83,IN_QUEUE,b,8,position #4
Friday,14:57,84,MOVING,h,11,
Friday,14:57,85,BROWSING,c,10,Tops
Friday,14:57,86,PAUSED,b,3,
Friday,14:57,87,BROWSING,h,3,Jeans
Friday,14:57,89,BROWSING,g,10,Tops
Friday,14:57,90,BROWSING,h,13,Skirts & Dresses
Friday,14:57,91,MOVING,h,11,
Friday,14:57,92,MOVING,h,6,
Friday,14:58,7,LEFT_FITTING,a,12,
Friday,14:58,27,IN_QUEUE,b,8,position #3
Friday,14:58,40,MOVING,h,9,
Friday,14:58,50,PAUSED,e,7,
Friday,14:58,59,MOVING,a,8,
Friday,14:58,60,MOVING,b,9,
Friday,14:58,67,BROWSING,h,13,Skirts & Dresses
Friday,14:58,71,MOVING,b,9,
Friday,14:58,72,MOVING,h,9,
Friday,14:58,75,AT_CHECKOUT,b,7,
Friday,14:58,76,IN_QUEUE,b,8,position #2
Friday,14:58,80,BROWSING,d,13,Hats & Handbags
Friday,14:58,81,MOVING,e,13,
Friday,14:58,82,EXITED,h,8,
Friday,14:58,83,IN_QUEUE,b,8,position #4
Friday,14:58,84,MOVING,h,9,
Friday,14:58,85,BROWSING,c,10,Tops
Friday,14:58,86,PAUSED,b,3,
Friday,14:58,87,BROWSING,h,3,Jeans
Friday,14:58,88,ARRIVED_SECTION,g,13,Tops
Friday,14:58,89,BROWSING,g,10,Tops
Friday,14:58,91,MOVING,h,12,
Friday,14:58,92,PAUSED,h,6,
Friday,14:59,7,MOVING,b,12,
Friday,14:59,27,IN_QUEUE,b,8,position #3
Friday,14:59,40,EXITED,h,8,
Friday,14:59,50,PAUSED,e,7,
Friday,14:59,59,MOVING,a,10,
Friday,14:59,60,MOVING,c,9,
Friday,14:59,67,BROWSING,h,13,Skirts & Dresses
Friday,14:59,71,JOINED_QUEUE,b,8,position #5
Friday,14:59,72,EXITED,h,8,
Friday,14:59,75,AT_CHECKOUT,b,7,
Friday,14:59,76,IN_QUEUE,b,8,position #2
Friday,14:59,80,BROWSING,d,13,Hats & Handbags
Friday,14:59,81,MOVING,d,13,
Friday,14:59,83,IN_QUEUE,b,8,position #4
Friday,14:59,84,MOVING,h,7,
Friday,14:59,85,BROWSING,c,10,Tops
Friday,14:59,86,PAUSED,b,3,
Friday,14:59,87,BROWSING,h,3,Jeans
Friday,14:59,88,BROWSING,g,13,Tops
Friday,14:59,89,BROWSING,g,10,Tops
Friday,14:59,90,MOVING,h,10,
Friday,14:59,91,ARRIVED_SECTION,h,13,Skirts & Dresses
Friday,14:59,92,PAUSED,h,6,
Friday,15:00,7,PAUSED,b,12,
Friday,15:00,27,IN_QUEUE,b,8,position #3
Friday,15:00,50,MOVING,e,8,
Friday,15:00,59,ARRIVED_FITTING_AREA,a,12,
Friday,15:00,60,PAUSED,c,9,
Friday,15:00,67,BROWSING,h,13,Skirts & Dresses
Friday,15:00,71,IN_QUEUE,b,8,position #5
Friday,15:00,75,AT_CHECKOUT,b,7,
Friday,15:00,76,IN_QUEUE,b,8,position #2
Friday,15:00,80,BROWSING,d,13,Hats & Handbags
Friday,15:00,81,MOVING,c,13,
Friday,15:00,83,ABANDONED_QUEUE,b,8,position #4
Friday,15:00,84,MOVING,h,5,
Friday,15:00,86,PAUSED,b,3,
Friday,15:00,87,BROWSING,h,3,Jeans
Friday,15:00,88,BROWSING,g,13,Tops
Friday,15:00,89,BROWSING,g,10,Tops
Friday,15:00,90,MOVING,g,8,
Friday,15:00,91,BROWSING,h,13,Skirts & Dresses
Friday,15:00,92,PAUSED,h,6,
Friday,15:01,93,ENTERED,h,8,gender~male age~adult
Friday,15:01,7,PAUSED,b,12,
Friday,15:01,27,IN_QUEUE,b,8,position #3
Friday,15:01,50,MOVING,e,9,
Friday,15:01,59,ENTERED_FITTING,a,12,waited 0 ticks
Friday,15:01,60,PAUSED,c,9,
Friday,15:01,67,BROWSING,h,13,Skirts & Dresses
Friday,15:01,71,IN_QUEUE,b,8,position #4
Friday,15:01,75,AT_CHECKOUT,b,7,
Friday,15:01,76,IN_QUEUE,b,8,position #2
Friday,15:01,81,MOVING,b,13,
Friday,15:01,83,MOVING,b,9,
Friday,15:01,84,ARRIVED_SECTION,h,3,Jeans
Friday,15:01,85,MOVING,b,9,
Friday,15:01,86,PAUSED,b,3,
Friday,15:01,87,BROWSING,h,3,Jeans
Friday,15:01,88,BROWSING,g,13,Tops
Friday,15:01,90,MOVING,g,5,
Friday,15:01,91,BROWSING,h,13,Skirts & Dresses
Friday,15:01,92,PAUSED,h,6,
Friday,15:01,93,MOVING,f,8,
Friday,15:02,94,ENTERED,h,8,gender~female age~young
Friday,15:02,7,PAUSED,b,12,
Friday,15:02,27,IN_QUEUE,b,8,position #3
Friday,15:02,50,MOVING,e,10,
Friday,15:02,60,PAUSED,c,9,
Friday,15:02,67,BROWSING,h,13,Skirts & Dresses
Friday,15:02,71,IN_QUEUE,b,8,position #4
Friday,15:02,75,AT_CHECKOUT,b,7,
Friday,15:02,76,IN_QUEUE,b,8,position #2
Friday,15:02,80,MOVING,c,13,
Friday,15:02,81,MOVING,b,12,
Friday,15:02,83,MOVING,c,9,
Friday,15:02,84,BROWSING,h,3,Jeans
Friday,15:02,85,PAUSED,b,9,
Friday,15:02,86,MOVING,b,4,
Friday,15:02,87,BROWSING,h,3,Jeans
Friday,15:02,89,MOVING,e,11,
Friday,15:02,90,MOVING,e,4,
Friday,15:02,91,BROWSING,h,13,Skirts & Dresses
Friday,15:02,92,PAUSED,h,6,
Friday,15:02,93,ARRIVED_SECTION,f,6,Pants
Friday,15:02,94,MOVING,h,5,
Friday,15:03,7,PAUSED,b,12,
Friday,15:03,27,IN_QUEUE,b,8,position #3
Friday,15:03,50,MOVING,e,11,
Friday,15:03,60,PAUSED,c,9,
Friday,15:03,71,IN_QUEUE,b,8,position #4
Friday,15:03,75,AT_CHECKOUT,b,7,
Friday,15:03,76,IN_QUEUE,b,8,position #2
Friday,15:03,80,MOVING,b,13,
Friday,15:03,81,MOVING,b,11,
Friday,15:03,83,MOVING,d,9,
Friday,15:03,84,BROWSING,h,3,Jeans
Friday,15:03,85,PAUSED,b,9,
Friday,15:03,86,MOVING,b,5,
Friday,15:03,87,BROWSING,h,3,Jeans
Friday,15:03,88,MOVING,h,12,
Friday,15:03,89,ARRIVED_SECTION,d,13,Hats & Handbags
Friday,15:03,90,ARRIVED_SECTION,d,3,Stockings
Friday,15:03,91,BROWSING,h,13,Skirts & Dresses
Friday,15:03,92,PAUSED,h,6,
Friday,15:03,93,BROWSING,f,6,Pants
Friday,15:03,94,ARRIVED_SECTION,h,3,Jeans
Friday,15:04,7,MOVING,b,11,
Friday,15:04,27,IN_QUEUE,b,8,position #3
Friday,15:04,50,MOVING,e,12,
Friday,15:04,60,MOVING,d,9,
Friday,15:04,67,MOVING,h,12,
Friday,15:04,71,ABANDONED_QUEUE,b,8,position #4
Friday,15:04,75,CHECKOUT_COMPLETED,b,7,
Friday,15:04,76,IN_QUEUE,b,8,position #1
Friday,15:04,80,MOVING,b,12,
Friday,15:04,81,MOVING,b,10,
Friday,15:04,83,MOVING,e,9,
Friday,15:04,84,BROWSING,h,3,Jeans
Friday,15:04,85,PAUSED,b,9,
Friday,15:04,86,PAUSED,b,5,
Friday,15:04,87,BROWSING,h,3,Jeans
Friday,15:04,88,MOVING,h,10,
Friday,15:04,89,BROWSING,d,13,Hats & Handbags
Friday,15:04,90,BROWSING,d,3,Stockings
Friday,15:04,92,MOVING,h,4,
Friday,15:04,93,BROWSING,f,6,Pants
Friday,15:04,94,BROWSING,h,3,Jeans
Friday,15:05,76,REACHED_COUNTER,b,7,
Friday,15:05,7,MOVING,b,10,
Friday,15:05,27,IN_QUEUE,b,8,position #2
Friday,15:05,50,MOVING,e,13,
Friday,15:05,60,MOVING,e,9,
Friday,15:05,67,MOVING,h,11,
Friday,15:05,71,MOVING,c,9,
