time_s,visitor_id,map_x,map_y,n_cams,cams
77.8,12,466.1,503.3,1,1
78.0,12,466.1,503.3,1,1
78.2,12,466.1,503.3,1,1
78.4,12,466.1,503.3,1,1
78.6,12,465.0,503.1,1,1
78.8,12,463.8,503.1,1,1
79.0,12,462.0,503.4,1,1
79.2,12,421.5,505.5,1,1
79.4,12,421.5,505.5,1,1
79.6,12,421.5,505.5,1,1
79.8,12,421.5,505.5,1,1
80.0,12,421.5,505.5,1,1
80.2,12,421.5,505.5,1,1
80.4,12,421.5,505.5,1,1
80.6,12,421.5,505.5,1,1
80.8,12,421.5,505.5,1,1
81.0,12,424.1,505.4,1,1
81.2,12,431.8,504.9,1,1
81.4,12,439.5,504.4,1,1
81.6,12,447.2,504.0,1,1
81.8,12,448.9,503.8,1,1
82.0,12,423.8,505.3,1,1
82.2,12,421.1,505.4,1,1
82.4,12,421.1,505.4,1,1
82.6,12,421.1,505.4,1,1
82.8,12,421.1,505.4,1,1
83.0,12,421.1,505.4,1,1
83.2,12,421.1,505.4,1,1
83.4,12,421.1,505.4,1,1
83.6,12,421.1,505.4,1,1
83.8,12,421.1,505.4,1,1
84.0,12,421.1,505.4,1,1
84.2,12,421.1,505.4,1,1
84.4,12,421.1,505.4,1,1
84.6,12,421.1,505.4,1,1
84.8,12,420.1,505.4,1,1
85.0,12,419.6,505.3,1,1
85.2,12,419.3,505.4,1,1
85.4,12,416.3,505.5,1,1
85.6,12,416.1,505.5,1,1
85.8,12,416.1,505.5,1,1
86.0,12,416.1,505.5,1,1
86.2,12,416.0,505.5,1,1
86.4,12,415.2,505.5,1,1
86.6,12,414.9,505.5,1,1
86.8,12,414.5,505.5,1,1
87.0,12,414.5,505.5,1,1
87.2,12,414.5,505.5,1,1
87.4,12,414.5,505.5,1,1
87.6,12,414.5,505.5,1,1
87.8,12,414.5,505.5,1,1
88.0,12,414.5,505.5,1,1
88.2,12,414.5,505.5,1,1
88.4,12,414.5,505.5,1,1
88.6,12,414.5,505.5,1,1
88.8,12,414.5,505.5,1,1
89.0,12,414.5,505.5,1,1
89.2,12,414.5,505.5,1,1
89.4,12,414.5,505.5,1,1
89.6,12,414.5,505.5,1,1
89.8,12,414.5,505.5,1,1
90.0,12,414.5,505.5,1,1
90.2,12,414.5,505.5,1,1
90.4,12,414.5,505.5,1,1
90.6,12,414.5,505.5,1,1
90.8,12,414.5,505.5,1,1
91.0,12,414.5,505.5,1,1
91.2,12,414.5,505.5,1,1
91.4,12,414.5,505.5,1,1
91.6,12,414.5,505.5,1,1
91.8,12,414.7,505.5,1,1
92.0,12,416.3,505.5,1,1
92.2,12,416.6,505.5,1,1
92.4,12,417.0,505.5,1,1
92.6,12,417.0,505.5,1,1
92.8,12,417.0,505.5,1,1
93.0,12,417.0,505.5,1,1
93.2,12,417.0,505.5,1,1
93.4,12,417.0,505.5,1,1
93.6,12,417.0,505.5,1,1
93.8,12,417.0,505.5,1,1
94.0,12,417.0,505.5,1,1
94.2,12,417.3,505.4,1,1
94.4,12,417.6,505.4,1,1
94.6,12,417.6,505.4,1,1
94.8,12,417.6,505.4,1,1
95.0,12,416.7,505.5,1,1
95.2,12,416.1,505.5,1,1
95.4,12,415.9,505.5,1,1
95.6,12,415.7,505.5,1,1
95.8,12,415.5,505.5,1,1
96.0,12,414.3,505.6,1,1
96.2,12,414.3,505.6,1,1
96.4,12,414.3,505.6,1,1
96.6,12,414.3,505.6,1,1
96.8,12,414.3,505.6,1,1
97.0,12,414.3,505.6,1,1
97.2,12,414.3,505.6,1,1
97.4,12,414.3,505.6,1,1
97.6,12,414.3,505.6,1,1
97.8,12,414.3,505.6,1,1
98.0,12,414.3,505.6,1,1
98.2,12,414.3,505.6,1,1
98.4,12,414.3,505.6,1,1
98.6,12,414.3,505.6,1,1
98.8,12,414.3,505.6,1,1
99.0,12,414.3,505.6,1,1
99.2,12,414.3,505.6,1,1
99.4,12,413.0,505.7,1,1
99.6,12,412.1,505.7,1,1
99.8,12,412.1,505.7,1,1
100.0,12,412.1,505.7,1,1
100.2,12,412.1,505.7,1,1
100.4,12,412.7,505.7,1,1
100.6,12,413.8,505.7,1,1
100.8,12,414.6,505.8,1,1
101.0,12,414.6,505.8,1,1
101.2,12,414.6,505.8,1,1
101.4,12,414.6,505.8,1,1
101.6,12,414.6,505.8,1,1
101.8,12,414.9,505.8,1,1
102.0,12,415.2,505.8,1,1
102.2,12,415.2,505.8,1,1
102.4,12,415.2,505.8,1,1
102.6,12,415.2,505.8,1,1
102.8,12,415.2,505.8,1,1
103.0,12,415.2,505.8,1,1
103.2,12,415.2,505.8,1,1
103.4,12,415.2,505.8,1,1
103.6,12,415.2,505.8,1,1
103.8,12,415.2,505.8,1,1
104.0,12,415.3,505.8,1,1
104.2,12,415.3,505.8,1,1
104.4,12,415.3,505.8,1,1
104.6,12,415.3,505.8,1,1
104.8,12,415.3,505.8,1,1
105.0,12,415.3,505.8,1,1
105.2,12,415.3,505.8,1,1
105.4,12,415.3,505.8,1,1
105.6,12,415.3,505.8,1,1
105.8,12,415.3,505.8,1,1
106.0,12,415.3,505.8,1,1
106.2,12,415.3,505.8,1,1
106.4,12,415.3,505.8,1,1
106.6,12,415.3,505.8,1,1
106.8,12,421.1,505.2,1,1
107.0,12,422.5,505.0,1,1
107.2,12,422.6,505.0,1,1
107.4,12,422.6,505.0,1,1
107.6,12,422.6,505.0,1,1
107.8,12,419.2,505.3,1,1
108.0,12,411.9,505.9,1,1
108.2,12,411.9,505.9,1,1
108.4,12,411.9,505.9,1,1
108.6,12,411.9,505.9,1,1
108.8,12,411.9,505.9,1,1
109.0,12,411.9,505.9,1,1
109.2,12,411.9,505.9,1,1
109.4,12,411.9,505.9,1,1
109.6,12,411.9,505.9,1,1
109.8,12,416.1,505.8,1,1
110.0,12,418.4,505.7,1,1
110.2,12,425.0,505.4,1,1
110.4,12,437.0,505.1,1,1
110.6,12,442.9,504.3,1,1
110.8,12,445.0,504.2,1,1
111.0,12,445.0,504.2,1,1
111.2,12,445.0,504.2,1,1
111.4,12,445.7,504.3,1,1
111.6,12,455.2,504.5,1,1
111.8,12,456.3,503.9,1,1
112.0,12,456.3,503.9,1,1
112.2,12,445.0,504.6,1,1
112.4,12,427.1,505.4,1,1
112.6,12,418.9,505.5,1,1
112.8,12,418.9,505.5,1,1
113.0,12,420.3,505.5,1,1
113.2,12,421.8,505.6,1,1
113.4,12,421.8,505.6,1,1
113.6,12,421.8,505.6,1,1
113.8,12,421.8,505.6,1,1
114.0,12,421.6,505.6,1,1
114.2,12,421.1,505.7,1,1
114.4,12,420.6,505.7,1,1
114.6,12,420.5,505.8,1,1
114.8,12,418.3,506.0,1,1
115.0,12,417.3,506.0,1,1
115.2,12,416.7,506.1,1,1
115.4,12,416.7,506.1,1,1
115.6,12,416.7,506.1,1,1
115.8,12,416.7,506.1,1,1
116.0,12,416.7,506.1,1,1
116.2,12,416.7,506.1,1,1
116.4,12,416.7,506.1,1,1
116.6,12,414.1,506.2,1,1
116.8,12,413.0,506.2,1,1
117.0,12,412.6,506.2,1,1
117.2,12,411.0,506.2,1,1
117.4,12,409.1,506.2,1,1
117.6,12,409.1,506.2,1,1
117.8,12,409.1,506.2,1,1
118.0,12,409.1,506.2,1,1
118.2,12,409.1,506.2,1,1
118.4,12,409.1,506.2,1,1
118.6,12,409.1,506.2,1,1
118.8,12,409.1,506.2,1,1
119.0,12,409.1,506.2,1,1
119.2,12,409.1,506.2,1,1
119.4,12,408.1,506.2,1,1
119.6,12,407.2,506.2,1,1
119.8,12,407.2,506.2,1,1
120.0,12,407.2,506.2,1,1
120.2,12,408.3,506.2,1,1
120.4,12,409.5,506.1,1,1
120.6,12,409.5,506.1,1,1
120.8,12,409.5,506.1,1,1
121.0,12,409.5,506.1,1,1
121.2,12,409.5,506.1,1,1
121.4,12,409.5,506.1,1,1
121.6,12,409.5,506.1,1,1
121.8,12,409.7,506.1,1,1
122.0,12,411.0,506.1,1,1
122.2,12,411.0,506.1,1,1
122.4,12,411.0,506.1,1,1
122.6,12,411.0,506.1,1,1
122.8,12,411.0,506.1,1,1
123.0,12,411.0,506.1,1,1
123.2,12,411.0,506.1,1,1
123.4,12,411.0,506.1,1,1
123.6,12,411.0,506.1,1,1
123.8,12,410.0,505.8,1,1
124.0,12,410.0,505.8,1,1
124.2,12,410.0,505.8,1,1
124.4,12,410.0,505.8,1,1
124.6,12,410.0,505.8,1,1
124.8,12,410.0,505.8,1,1
125.0,12,410.0,505.8,1,1
125.2,12,410.0,505.8,1,1
125.4,12,405.1,506.1,1,1
125.6,12,404.0,506.2,1,1
125.8,12,404.0,506.2,1,1
126.0,12,404.0,506.2,1,1
126.2,12,404.0,506.2,1,1
126.4,12,404.0,506.2,1,1
126.6,12,404.0,506.2,1,1
126.8,12,404.0,506.2,1,1
127.0,12,404.0,506.2,1,1
127.2,12,404.0,506.2,1,1
127.4,12,404.0,506.2,1,1
127.6,12,404.0,506.2,1,1
127.8,12,404.0,506.2,1,1
128.0,12,404.0,506.2,1,1
128.2,12,404.0,506.2,1,1
128.4,12,404.0,506.2,1,1
128.6,12,404.5,506.1,1,1
128.8,12,404.9,506.1,1,1
129.0,12,405.1,506.1,1,1
129.2,12,411.9,506.0,1,1
129.4,12,412.1,506.0,1,1
129.6,12,412.1,506.0,1,1
129.8,12,412.1,506.0,1,1
130.0,12,412.8,505.9,1,1
130.2,12,412.8,505.9,1,1
130.4,12,409.2,506.1,1,1
130.6,12,406.9,506.1,1,1
130.8,12,406.5,506.1,1,1
131.0,12,406.0,506.2,1,1
131.2,12,405.6,506.2,1,1
131.4,12,405.6,506.2,1,1
131.6,12,405.6,506.2,1,1
131.8,12,405.6,506.2,1,1
132.0,12,405.6,506.2,1,1
132.2,12,404.8,506.2,1,1
132.4,12,404.5,506.2,1,1
132.6,12,404.5,506.2,1,1
132.8,12,408.8,506.1,1,1
133.0,12,409.8,505.8,1,1
133.2,12,410.9,505.6,1,1
133.4,12,410.9,505.6,1,1
133.6,12,410.9,505.6,1,1
133.8,12,410.9,505.6,1,1
134.0,12,410.9,505.6,1,1
134.2,12,410.9,505.6,1,1
134.4,12,410.9,505.6,1,1
134.6,12,415.6,505.3,1,1
134.8,12,417.9,505.2,1,1
135.0,12,420.6,505.1,1,1
135.2,12,420.6,505.1,1,1
135.4,12,422.9,505.2,1,1
135.6,12,420.1,505.3,1,1
135.8,12,420.1,505.3,1,1
136.0,12,420.0,505.6,1,1
136.2,12,421.5,505.9,1,1
136.4,12,423.0,506.2,1,1
136.6,12,413.2,506.4,1,1
136.8,12,402.8,506.3,1,1
137.0,12,399.0,505.7,1,1
137.2,12,399.0,505.7,1,1
137.4,12,399.0,505.7,1,1
137.6,12,400.2,505.4,1,1
137.8,12,404.5,504.8,1,1
138.0,12,405.2,504.3,1,1
138.2,12,402.7,500.5,1,1
138.4,12,400.8,497.6,1,1
138.6,12,400.2,496.3,1,1
138.8,12,399.6,495.3,1,1
139.0,12,399.3,494.7,1,1
139.2,12,399.1,494.3,1,1
139.4,12,398.9,493.7,1,1
139.6,12,398.8,493.2,1,1
139.8,12,398.8,493.2,1,1
140.0,12,398.8,493.2,1,1
140.2,12,398.8,493.2,1,1
140.4,12,398.8,493.2,1,1
140.6,12,398.8,493.2,1,1
140.8,12,398.8,493.2,1,1
141.0,12,398.8,493.2,1,1
141.2,12,398.8,493.2,1,1
141.4,12,398.8,493.2,1,1
141.6,12,398.8,493.2,1,1
141.8,12,398.8,493.2,1,1
142.0,12,398.8,493.2,1,1
142.2,12,398.8,493.2,1,1
142.4,12,398.8,493.2,1,1
142.6,12,398.8,493.2,1,1
142.8,12,398.7,493.3,1,1
143.0,12,398.7,493.3,1,1
143.2,12,398.7,493.4,1,1
143.4,12,398.7,493.4,1,1
143.6,12,398.7,493.4,1,1
143.8,12,398.7,493.4,1,1
144.0,12,398.7,493.4,1,1
144.2,12,398.7,493.4,1,1
144.4,12,398.7,493.4,1,1
144.6,12,398.7,493.4,1,1
144.8,12,398.7,493.4,1,1
145.0,12,398.7,493.4,1,1
145.2,12,398.7,493.4,1,1
145.4,12,398.7,493.4,1,1
145.6,12,398.7,493.4,1,1
145.8,12,398.7,493.4,1,1
146.0,12,398.7,493.4,1,1
146.2,12,398.7,493.4,1,1
146.4,12,398.7,493.4,1,1
146.6,12,398.7,493.4,1,1
146.8,12,398.7,493.4,1,1
147.0,12,398.7,493.4,1,1
147.2,12,398.7,493.2,1,1
147.4,12,398.7,493.2,1,1
147.6,12,398.7,493.2,1,1
147.8,12,398.7,493.2,1,1
148.0,12,398.7,493.2,1,1
148.2,12,398.7,493.2,1,1
148.4,12,398.7,493.2,1,1
148.6,12,398.7,493.2,1,1
148.8,12,398.7,493.2,1,1
149.0,12,398.7,493.2,1,1
149.2,12,398.7,493.2,1,1
149.4,12,398.7,493.2,1,1
149.6,12,398.7,493.2,1,1
149.8,12,399.6,494.1,1,1
150.0,12,400.6,494.7,1,1
150.2,12,400.8,494.8,1,1
150.4,12,400.8,494.8,1,1
150.6,12,401.2,494.8,1,1
150.8,12,401.5,494.9,1,1
151.0,12,402.6,495.4,1,1
151.2,12,404.3,497.4,1,1
151.4,12,405.0,500.0,1,1
151.6,12,404.3,503.8,1,1
151.8,12,403.9,506.4,1,1
152.0,12,403.9,507.4,1,1
152.2,12,407.1,508.5,1,1
152.4,12,407.3,508.5,1,1
152.6,12,409.3,507.7,1,1
152.8,12,409.8,507.3,1,1
153.0,12,410.2,506.8,1,1
153.2,12,410.5,506.3,1,1
153.4,12,413.6,508.1,1,1
153.6,12,416.1,508.8,1,1
153.8,12,416.1,508.8,1,1
154.0,12,415.6,507.5,1,1
154.2,12,405.4,505.8,1,1
154.4,12,396.2,505.4,1,1
154.6,12,395.6,505.3,1,1
154.8,12,390.0,505.1,1,1
155.0,12,389.0,505.1,1,1
155.2,12,388.6,505.1,1,1
155.4,12,388.6,505.1,1,1
155.6,12,388.2,505.0,1,1
155.8,12,391.1,505.9,1,1
156.0,12,394.1,506.9,1,1
156.2,12,394.1,506.9,1,1
156.4,12,394.3,505.2,1,1
156.6,12,393.0,496.8,1,1
156.8,12,391.5,492.6,1,1
157.0,12,366.7,491.4,1,1
157.2,12,366.6,491.4,1,1
157.4,12,366.6,491.4,1,1
157.6,12,366.6,491.4,1,1
157.8,12,364.7,490.8,1,1
158.0,12,364.4,490.6,1,1
158.2,12,362.6,490.4,1,1
158.4,12,367.6,489.9,1,1
158.6,12,359.5,491.8,1,1
158.8,12,359.6,493.1,1,1
159.0,12,365.6,496.1,1,1
159.2,12,363.3,498.1,1,1
159.4,12,333.0,500.4,1,1
159.6,12,332.7,500.5,1,1
159.8,12,357.5,500.4,1,1
160.0,12,380.3,499.5,1,1
160.2,12,382.5,496.2,1,1
160.4,12,383.1,492.4,1,1
160.6,12,375.6,489.9,1,1
160.8,12,379.5,489.6,1,1
161.0,12,394.8,491.3,1,1
161.2,12,397.3,494.9,1,1
161.4,12,399.0,499.8,1,1
161.6,12,406.7,503.4,1,1
161.8,12,411.5,505.4,1,1
162.0,12,412.4,506.1,1,1
162.2,12,412.4,506.1,1,1
162.4,12,412.4,506.1,1,1
162.6,12,412.4,506.1,1,1
162.8,12,412.4,506.1,1,1
163.0,12,412.4,506.1,1,1
163.2,12,412.4,506.1,1,1
163.4,12,412.4,506.1,1,1
163.6,12,412.4,506.1,1,1
163.8,12,412.4,506.1,1,1
164.0,12,412.4,506.1,1,1
164.2,12,412.4,506.1,1,1
164.4,12,412.4,506.1,1,1
164.6,12,412.4,506.1,1,1
164.8,12,412.4,506.1,1,1
165.0,12,412.4,506.1,1,1
165.2,12,412.4,506.1,1,1
165.4,12,412.4,506.1,1,1
165.6,12,412.4,506.1,1,1
165.8,12,412.4,506.1,1,1
166.0,12,412.5,506.2,1,1
166.2,12,412.5,506.2,1,1
166.4,12,412.5,506.2,1,1
166.6,12,412.8,506.7,1,1
166.8,12,413.3,508.9,1,1
167.0,12,413.4,509.7,1,1
167.2,12,413.5,510.2,1,1
167.4,12,413.5,510.2,1,1
167.6,12,413.5,510.2,1,1
167.8,12,411.6,507.3,1,1
168.0,12,405.0,503.7,1,1
168.2,12,401.4,500.0,1,1
168.4,12,400.0,497.0,1,1
168.6,12,399.7,495.5,1,1
168.8,12,399.7,495.3,1,1
169.0,12,399.7,495.3,1,1
169.2,12,399.7,495.3,1,1
169.4,12,399.7,495.3,1,1
169.6,12,399.7,495.3,1,1
169.8,12,399.7,495.3,1,1
170.0,12,399.7,495.3,1,1
170.2,12,399.7,495.3,1,1
170.4,12,399.7,495.3,1,1
170.6,12,399.7,495.3,1,1
170.8,12,399.7,495.3,1,1
171.0,12,399.7,495.3,1,1
171.2,12,399.7,495.3,1,1
171.4,12,399.7,495.3,1,1
171.6,12,399.7,495.2,1,1
171.8,12,399.7,495.1,1,1
172.0,12,399.7,495.0,1,1
172.2,12,399.6,494.9,1,1
172.4,12,399.5,494.4,1,1
172.6,12,399.5,494.1,1,1
172.8,12,399.5,493.4,1,1
173.0,12,399.5,492.9,1,1
173.2,12,399.5,492.7,1,1
173.4,12,399.5,492.7,1,1
173.6,12,399.5,492.7,1,1
173.8,12,399.5,492.7,1,1
174.0,12,399.5,492.7,1,1
174.2,12,399.5,492.7,1,1
174.4,12,399.5,492.7,1,1
174.6,12,399.5,492.7,1,1
174.8,12,399.5,492.7,1,1
175.0,12,399.5,492.7,1,1
175.2,12,399.5,492.7,1,1
175.4,12,399.5,492.7,1,1
175.6,12,399.5,492.7,1,1
175.8,12,399.5,492.7,1,1
176.0,12,399.5,492.7,1,1
176.2,12,399.5,492.7,1,1
176.4,12,399.6,493.1,1,1
176.6,12,399.6,493.1,1,1
176.8,12,399.6,493.1,1,1
177.0,12,402.2,493.7,1,1
177.2,12,404.4,494.0,1,1
177.4,12,408.6,495.2,1,1
177.6,12,410.3,495.9,1,1
177.8,12,411.7,497.5,1,1
178.0,12,412.1,500.1,1,1
178.2,12,411.4,503.3,1,1
178.4,12,410.5,506.2,1,1
178.6,12,410.5,509.6,1,1
178.8,12,411.4,512.2,1,1
179.0,12,411.6,513.2,1,1
179.2,12,411.7,513.4,1,1
179.4,12,411.7,513.4,1,1
179.6,12,411.6,512.6,1,1
179.8,12,411.5,505.9,1,1
180.0,12,411.7,503.3,1,1
180.2,12,412.5,502.1,1,1
180.4,12,413.3,500.7,1,1
180.6,12,414.3,498.1,1,1
180.8,12,414.5,497.0,1,1
181.0,12,414.6,496.8,1,1
181.2,12,414.6,496.7,1,1
181.4,12,414.6,496.7,1,1
181.6,12,414.6,496.7,1,1
181.8,12,414.6,496.7,1,1
182.0,12,414.6,496.7,1,1
182.2,12,414.6,496.7,1,1
182.4,12,414.5,496.9,1,1
182.6,12,414.5,497.2,1,1
182.8,12,414.5,497.2,1,1
183.0,12,414.5,497.2,1,1
183.2,12,414.5,497.2,1,1
183.4,12,414.5,497.2,1,1
183.6,12,399.1,499.4,1,1
183.8,12,399.0,499.4,1,1
184.0,12,411.1,496.7,1,1
184.2,12,411.8,496.6,1,1
184.4,12,412.1,496.7,1,1
184.6,12,419.9,499.6,1,1
184.8,12,435.7,502.3,1,1
185.0,12,441.6,503.4,1,1
185.2,12,444.0,504.1,1,1
185.4,12,444.0,504.1,1,1
185.6,12,444.0,504.1,1,1
185.8,12,444.0,504.1,1,1
186.0,12,444.0,504.1,1,1
186.2,12,444.0,504.1,1,1
186.4,12,444.0,504.1,1,1
186.6,12,444.0,504.1,1,1
186.8,12,444.0,504.1,1,1
187.0,12,444.2,503.9,1,1
187.2,12,444.4,503.7,1,1
187.4,12,444.4,503.7,1,1
187.6,12,444.4,503.7,1,1
187.8,12,444.4,503.7,1,1
188.0,12,444.4,503.7,1,1
188.2,12,444.4,503.7,1,1
188.4,12,444.4,503.7,1,1
188.6,12,444.4,503.7,1,1
188.8,12,444.4,503.7,1,1
189.0,12,444.4,503.7,1,1
189.2,12,444.4,503.7,1,1
189.4,12,444.4,503.7,1,1
189.6,12,444.4,503.7,1,1
189.8,12,444.4,503.7,1,1
190.0,12,444.4,503.7,1,1
190.2,12,444.4,503.7,1,1
190.4,12,444.4,503.7,1,1
190.6,12,444.4,503.7,1,1
190.8,12,444.4,503.7,1,1
191.0,12,444.4,503.7,1,1
191.2,12,444.4,503.7,1,1
191.4,12,444.4,503.7,1,1
191.6,12,444.4,503.7,1,1
191.8,12,444.4,503.7,1,1
192.0,12,444.1,503.5,1,1
192.2,12,444.1,503.5,1,1
192.4,12,444.1,503.5,1,1
192.6,12,444.1,503.5,1,1
192.8,12,444.1,503.5,1,1
193.0,12,443.6,503.4,1,1
193.2,12,442.8,503.1,1,1
193.4,12,442.8,503.1,1,1
193.6,12,442.8,503.1,1,1
193.8,12,442.8,503.1,1,1
194.0,12,442.8,503.1,1,1
194.2,12,443.3,502.5,1,1
194.4,12,443.8,501.9,1,1
194.6,12,444.0,501.5,1,1
194.8,12,444.1,501.4,1,1
195.0,12,444.6,500.8,1,1
195.2,12,444.6,500.8,1,1
195.4,12,425.6,499.6,1,1
195.6,12,419.6,499.7,1,1
195.8,12,419.3,499.7,1,1
196.0,12,419.2,499.7,1,1
196.2,12,417.7,499.4,1,1
196.4,12,416.7,499.2,1,1
196.6,12,415.5,498.7,1,1
196.8,12,415.4,498.7,1,1
197.0,12,415.4,498.7,1,1
197.2,12,415.4,498.7,1,1
197.4,12,415.2,499.0,1,1
197.6,12,415.9,501.3,1,1
197.8,12,419.6,503.5,1,1
198.0,12,421.7,504.3,1,1
198.2,12,424.9,504.7,1,1
198.4,12,429.9,505.0,1,1
198.6,12,433.1,504.9,1,1
198.8,12,435.3,504.8,1,1
199.0,12,435.3,504.8,1,1
199.2,12,435.4,504.8,1,1
199.4,12,437.1,505.1,1,1
199.6,12,446.0,505.3,1,1
199.8,12,447.7,503.9,1,1
200.0,12,436.2,501.2,1,1
200.2,12,424.8,500.3,1,1
200.4,12,421.0,500.1,1,1
200.6,12,420.2,500.0,1,1
200.8,12,419.9,500.0,1,1
201.0,12,419.9,500.0,1,1
201.2,12,419.9,500.0,1,1
201.4,12,419.8,500.4,1,1
201.6,12,419.8,500.9,1,1
201.8,12,419.8,500.9,1,1
202.0,12,419.8,500.9,1,1
202.2,12,419.8,500.9,1,1
202.4,12,419.8,500.9,1,1
202.6,12,419.8,500.9,1,1
202.8,12,419.8,500.9,1,1
203.0,12,419.9,500.6,1,1
203.2,12,419.9,500.5,1,1
203.4,12,419.9,500.5,1,1
203.6,12,419.9,500.5,1,1
203.8,12,419.8,500.4,1,1
204.0,12,419.8,500.3,1,1
204.2,12,419.8,500.3,1,1
204.4,12,419.8,500.3,1,1
204.6,12,419.8,500.3,1,1
204.8,12,419.8,500.3,1,1
205.0,12,419.9,500.7,1,1
205.2,12,419.8,501.1,1,1
205.4,12,418.7,501.8,1,1
205.6,12,418.1,502.3,1,1
205.8,12,417.5,502.7,1,1
206.0,12,417.3,502.9,1,1
206.2,12,417.3,503.0,1,1
206.4,12,417.3,503.0,1,1
206.6,12,417.3,503.0,1,1
206.8,12,417.3,503.0,1,1
207.0,12,417.3,503.0,1,1
207.2,12,417.3,503.0,1,1
207.4,12,417.3,503.0,1,1
207.6,12,417.4,503.0,1,1
207.8,12,421.7,504.0,1,1
208.0,12,424.1,504.1,1,1
208.2,12,425.0,504.1,1,1
208.4,12,428.9,503.9,1,1
208.6,12,430.0,503.8,1,1
208.8,12,430.1,503.8,1,1
209.0,12,419.8,505.8,1,1
209.2,12,419.7,505.8,1,1
209.4,12,419.7,505.8,1,1
209.6,12,429.1,503.9,1,1
209.8,12,429.7,503.8,1,1
210.0,12,429.7,503.8,1,1
210.2,12,429.7,503.8,1,1
210.4,12,424.9,505.4,1,1
210.6,12,426.6,504.9,1,1
210.8,12,428.3,504.4,1,1
211.0,12,428.5,504.4,1,1
211.2,12,428.7,504.3,1,1
211.4,12,429.0,504.3,1,1
211.6,12,429.4,504.2,1,1
211.8,12,430.2,504.0,1,1
212.0,12,430.3,504.0,1,1
212.2,12,430.5,503.9,1,1
212.4,12,430.7,503.9,1,1
212.6,12,431.0,503.9,1,1
212.8,12,431.0,503.9,1,1
213.0,12,431.2,503.8,1,1
213.2,12,431.2,503.8,1,1
213.4,12,431.2,503.8,1,1
213.6,12,431.1,503.7,1,1
213.8,12,429.7,502.5,1,1
214.0,12,426.8,501.4,1,1
214.2,12,426.1,501.0,1,1
214.4,12,425.7,500.7,1,1
214.6,12,425.7,500.7,1,1
214.8,12,425.7,500.7,1,1
215.0,12,425.7,500.7,1,1
215.2,12,425.7,500.7,1,1
215.4,12,425.7,500.7,1,1
215.6,12,425.7,500.7,1,1
215.8,12,425.7,500.7,1,1
216.0,12,425.7,500.7,1,1
216.2,12,426.2,501.3,1,1
216.4,12,426.3,501.4,1,1
216.6,12,426.3,501.4,1,1
216.8,12,426.3,501.4,1,1
217.0,12,426.3,501.4,1,1
217.2,12,426.3,501.4,1,1
217.4,12,426.3,501.4,1,1
217.6,12,426.3,501.4,1,1
217.8,12,426.3,501.4,1,1
218.0,12,426.3,501.4,1,1
218.2,12,426.3,501.4,1,1
218.4,12,426.3,501.4,1,1
218.6,12,426.3,501.4,1,1
218.8,12,429.0,501.9,1,1
219.0,12,434.8,502.8,1,1
219.2,12,438.8,503.0,1,1
219.4,12,438.8,503.0,1,1
219.6,12,438.5,503.0,1,1
219.8,12,433.6,502.5,1,1
220.0,12,424.7,502.6,1,1
220.2,12,420.9,502.8,1,1
220.4,12,419.8,502.9,1,1
220.6,12,419.1,503.2,1,1
220.8,12,418.6,503.4,1,1
221.0,12,418.1,503.8,1,1
221.2,12,432.9,505.1,1,1
221.4,12,433.7,505.1,1,1
221.6,12,433.8,505.1,1,1
221.8,12,425.7,505.7,1,1
222.0,12,420.4,506.1,1,1
222.2,12,419.1,506.2,1,1
222.4,12,418.8,506.2,1,1
222.6,12,418.8,506.2,1,1
222.8,12,418.8,506.2,1,1
223.0,12,418.8,506.2,1,1
223.2,12,418.8,506.2,1,1
223.4,12,418.8,506.2,1,1
223.6,12,418.8,506.2,1,1
223.8,12,418.8,506.2,1,1
224.0,12,418.8,506.2,1,1
224.2,12,418.8,506.2,1,1
224.4,12,418.8,506.2,1,1
224.6,12,418.8,506.2,1,1
224.8,12,418.8,506.2,1,1
225.0,12,418.8,506.2,1,1
225.2,12,418.8,506.2,1,1
225.4,12,418.8,506.2,1,1
225.6,12,418.8,506.2,1,1
225.8,12,418.8,506.2,1,1
226.0,12,418.8,506.2,1,1
226.2,12,418.8,506.2,1,1
226.4,12,418.8,506.2,1,1
226.6,12,418.8,506.2,1,1
226.8,12,418.8,506.2,1,1
227.0,12,418.8,506.2,1,1
227.2,12,418.8,506.2,1,1
227.4,12,418.8,506.2,1,1
227.6,12,418.8,506.2,1,1
227.8,12,418.8,506.2,1,1
228.0,12,418.8,506.2,1,1
228.2,12,418.7,506.2,1,1
228.4,12,418.1,505.9,1,1
228.6,12,417.6,505.4,1,1
228.8,12,417.5,505.4,1,1
229.0,12,417.3,505.3,1,1
229.2,12,417.2,505.1,1,1
229.4,12,417.1,504.9,1,1
229.6,12,416.6,503.8,1,1
229.8,12,416.4,502.4,1,1
230.0,12,416.4,502.1,1,1
230.2,12,416.4,501.9,1,1
230.4,12,416.4,501.9,1,1
230.6,12,416.4,501.9,1,1
230.8,12,416.4,501.9,1,1
231.0,12,416.4,501.9,1,1
231.2,12,416.4,501.9,1,1
231.4,12,418.4,501.8,1,1
231.6,12,420.5,501.7,1,1
231.8,12,420.6,501.6,1,1
232.0,12,420.6,501.6,1,1
232.2,12,413.4,503.7,1,1
232.4,12,413.4,503.7,1,1
232.6,12,408.5,504.5,1,1
232.8,12,403.1,505.0,1,1
